"Index","X","Y","Z","Activity"
5061,2012,2622,2223,5
5062,1987,2559,2185,5
5063,1928,2479,2148,5
5064,1899,2397,2149,5
5065,1923,2339,2179,5
5066,1940,2305,2211,5
5067,1945,2308,2213,5
5068,1925,2315,2186,5
5069,1918,2319,2169,5
5070,1930,2309,2151,5
5071,1933,2316,2136,5
5072,1918,2338,2151,5
5073,1865,2356,2126,5
5074,1832,2361,2059,5
5075,1850,2317,2005,5
5076,1892,2294,2032,5
5077,1890,2275,2076,5
5078,1895,2261,2087,5
5079,1918,2263,2087,5
5080,1927,2262,2086,5
5081,1948,2266,2105,5
5082,1952,2285,2117,5
5083,1959,2318,2234,5
5084,1958,2314,2236,5
5085,1957,2311,2236,5
5086,1959,2309,2237,5
5087,1961,2307,2236,5
5088,1961,2306,2235,5
5089,1960,2307,2234,5
5090,2017,2275,2243,5
5091,2083,2261,2233,5
5092,2071,2278,2179,5
5093,1999,2313,2138,5
5094,1956,2355,2114,5
5095,1951,2376,2104,5
5096,1978,2374,2115,5
5097,1992,2348,2129,5
5098,1999,2328,2127,5
5099,1992,2320,2112,5
5100,1967,2303,2095,5
5101,1930,2301,2086,5
5102,1923,2305,2099,5
5103,1927,2293,2107,5
5104,1934,2301,2087,5
5105,1937,2306,2085,5
5106,1947,2319,2092,5
5107,1962,2342,2079,5
5108,1975,2371,2061,5
5109,1974,2391,2053,5
5110,1963,2408,2062,5
5111,1965,2419,2088,5
5112,1975,2443,2125,5
5113,1993,2507,2168,5
5114,2008,2591,2207,5
5115,1967,2559,2216,5
5116,1918,2510,2160,5
5117,1885,2442,2149,5
5118,1900,2380,2199,5
5119,1905,2338,2220,5
5120,1916,2326,2232,5
5121,1943,2325,2239,5
5122,1950,2329,2197,5
5123,1964,2331,2153,5
5124,1953,2315,2140,5
5125,1917,2321,2157,5
5126,1860,2346,2166,5
5127,1827,2366,2154,5
5128,1862,2350,2083,5
5129,1871,2312,2041,5
5130,1897,2283,2053,5
5131,1934,2265,2102,5
5132,1939,2248,2115,5
5133,1941,2247,2107,5
5134,1936,2242,2100,5
5135,1943,2259,2112,5
5136,1927,2278,2125,5
5137,1913,2327,2141,5
5138,1899,2369,2131,5
5139,1889,2411,2134,5
5140,1874,2445,2135,5
5141,1870,2479,2144,5
5142,1874,2515,2098,5
5143,1883,2537,2118,5
5144,1870,2549,2208,5
5145,1839,2562,2282,5
5146,1866,2593,2271,5
5147,1949,2521,2227,5
5148,1911,2419,2177,5
5149,1907,2344,2203,5
5150,1977,2285,2219,5
5151,2003,2251,2206,5
5152,1972,2291,2180,5
5153,1936,2323,2143,5
5154,1899,2341,2113,5
5155,1905,2353,2117,5
5156,1935,2335,2126,5
5157,1973,2331,2128,5
5158,2014,2333,2101,5
5159,2028,2306,2063,5
5160,1990,2291,2063,5
5161,1945,2295,2106,5
5162,1942,2261,2087,5
5163,1933,2248,2101,5
5164,1930,2258,2087,5
5165,1927,2278,2086,5
5166,1936,2317,2083,5
5167,1950,2338,2077,5
5168,1956,2357,2061,5
5169,1949,2384,2063,5
5170,1939,2403,2065,5
5171,1925,2424,2080,5
5172,1936,2462,2132,5
5173,1949,2503,2163,5
5174,1955,2574,2187,5
5175,1942,2561,2203,5
5176,1914,2506,2231,5
5177,1910,2446,2251,5
5178,1900,2376,2224,5
5179,1909,2314,2211,5
5180,1927,2291,2209,5
5181,1927,2285,2221,5
5182,1926,2289,2211,5
5183,1917,2305,2197,5
5184,1904,2322,2175,5
5185,1900,2346,2155,5
5186,1875,2364,2129,5
5187,1852,2373,2122,5
5188,1813,2395,2114,5
5189,1795,2419,2070,5
5190,1874,2368,2072,5
5191,1869,2341,2099,5
5192,1883,2304,2088,5
5193,1896,2275,2090,5
5194,1915,2246,2090,5
5195,1921,2237,2089,5
5196,1932,2229,2107,5
5197,1935,2245,2102,5
5198,1903,2263,2101,5
5199,1910,2287,2126,5
5200,1885,2330,2137,5
5201,1885,2377,2106,5
5202,1873,2419,2080,5
5203,1873,2467,2155,5
5204,1915,2510,2225,5
5205,1902,2530,2187,5
5206,1926,2513,2143,5
5207,1943,2447,2123,5
5208,1952,2353,2109,5
5209,1987,2303,2135,5
5210,2017,2314,2198,5
5211,1998,2340,2223,5
5212,1941,2380,2171,5
5213,1945,2404,2111,5
5214,1963,2406,2084,5
5215,1966,2387,2074,5
5216,1953,2377,2063,5
5217,1946,2350,2060,5
5218,1940,2318,2072,5
5219,1925,2307,2083,5
5220,1920,2334,2089,5
5221,1918,2342,2077,5
5222,1909,2338,2042,5
5223,1907,2342,2035,5
5224,1932,2321,2043,5
5225,1934,2342,2056,5
5226,1925,2364,2051,5
5227,1924,2398,2042,5
5228,1924,2421,2043,5
5229,1914,2449,2025,5
5230,1896,2467,2032,5
5231,1902,2497,2072,5
5232,1919,2543,2127,5
5233,1951,2623,2190,5
5234,1936,2605,2173,5
5235,1870,2550,2146,5
5236,1851,2473,2160,5
5237,1888,2402,2188,5
5238,1898,2348,2221,5
5239,1907,2318,2226,5
5240,1895,2294,2204,5
5241,1876,2304,2208,5
5242,1871,2307,2183,5
5243,1879,2330,2179,5
5244,1898,2328,2137,5
5245,1888,2314,2123,5
5246,1872,2330,2151,5
5247,1840,2357,2135,5
5248,1823,2358,2074,5
5249,1856,2300,2020,5
5250,1896,2288,2087,5
5251,1917,2255,2122,5
5252,1923,2243,2101,5
5253,1835,2484,2130,5
5254,1834,2485,2130,5
5255,1833,2487,2131,5
5256,1832,2487,2132,5
5257,1829,2487,2131,5
5258,1810,2517,2127,5
5259,1812,2569,2200,5
5260,1848,2566,2217,5
5261,1896,2547,2204,5
5262,1934,2445,2188,5
5263,1936,2383,2216,5
5264,1955,2338,2245,5
5265,1977,2302,2225,5
5266,1995,2282,2199,5
5267,1979,2298,2178,5
5268,1952,2329,2164,5
5269,1941,2354,2120,5
5270,1935,2376,2091,5
5271,1933,2373,2093,5
5272,1935,2359,2094,5
5273,1944,2345,2091,5
5274,1960,2344,2084,5
5275,1956,2325,2064,5
5276,1953,2310,2051,5
5277,1954,2275,2042,5
5278,1943,2244,2042,5
5279,1946,2248,2051,5
5280,1931,2257,2057,5
5281,1918,2276,2052,5
5282,1916,2291,2033,5
5283,1915,2320,2026,5
5284,1903,2323,2007,5
5285,1905,2346,1996,5
5286,1908,2352,1979,5
5287,1929,2368,1973,5
5288,1929,2401,2003,5
5289,1921,2423,2022,5
5290,1913,2446,2039,5
5291,1905,2480,2081,5
5292,1911,2545,2152,5
5293,1959,2627,2194,5
5294,1942,2624,2191,5
5295,1901,2591,2177,5
5296,1841,2505,2167,5
5297,1801,2459,2172,5
5298,1828,2373,2157,5
5299,1856,2333,2179,5
5300,1867,2301,2209,5
5301,1867,2307,2199,5
5302,1864,2312,2183,5
5303,1860,2322,2163,5
5304,1852,2325,2158,5
5305,1849,2326,2162,5
5306,1856,2315,2162,5
5307,1859,2311,2158,5
5308,1883,2318,2157,5
5309,1865,2325,2155,5
5310,1849,2331,2134,5
5311,1849,2320,2099,5
5312,1859,2311,2077,5
5313,1859,2304,2075,5
5314,1871,2295,2080,5
5315,1879,2299,2098,5
5316,1892,2296,2109,5
5317,1910,2289,2122,5
5318,1927,2296,2098,5
5319,1947,2295,2072,5
5320,1948,2299,2064,5
5321,1915,2313,2090,5
5322,1897,2335,2113,5
5323,1879,2373,2104,5
5324,1860,2434,2081,5
5325,1841,2480,2046,5
5326,1838,2500,2074,5
5327,1842,2526,2151,5
5328,1862,2554,2171,5
5329,1873,2594,2157,5
5330,1887,2582,2166,5
5331,1902,2535,2194,5
5332,1921,2481,2210,5
5333,1982,2401,2219,5
5334,2030,2340,2234,5
5335,2055,2306,2228,5
5336,2041,2308,2226,5
5337,2035,2320,2224,5
5338,2007,2345,2174,5
5339,1990,2362,2125,5
5340,1983,2360,2086,5
5341,1961,2353,2085,5
5342,1966,2342,2089,5
5343,1972,2325,2084,5
5344,1986,2318,2082,5
5345,1987,2305,2081,5
5346,1982,2296,2060,5
5347,1953,2251,2045,5
5348,1931,2215,2061,5
5349,1909,2236,2091,5
5350,1902,2265,2084,5
5351,1905,2281,2058,5
5352,1912,2304,2055,5
5353,1913,2335,2044,5
5354,1925,2376,2032,5
5355,1955,2408,2021,5
5356,1959,2434,2034,5
5357,1945,2451,2077,5
5358,1945,2479,2126,5
5359,1954,2589,2214,5
5360,1986,2654,2262,5
5361,1943,2613,2231,5
5362,1903,2551,2210,5
5363,1886,2478,2199,5
5364,1885,2419,2211,5
5365,1881,2363,2221,5
5366,1859,2331,2230,5
5367,1865,2321,2203,5
5368,1881,2320,2175,5
5369,1890,2306,2142,5
5370,1885,2288,2120,5
5371,1854,2279,2105,5
5372,1859,2265,2136,5
5373,1851,2265,2169,5
5374,1846,2292,2158,5
5375,1859,2311,2100,5
5376,1869,2294,2053,5
5377,1876,2282,2054,5
5378,1886,2282,2077,5
5379,1903,2283,2113,5
5380,1914,2282,2127,5
5381,1920,2278,2127,5
5382,1933,2293,2117,5
5383,1947,2319,2109,5
5384,1932,2340,2092,5
5385,1913,2361,2087,5
5386,1884,2375,2099,5
5387,1874,2398,2109,5
5388,1849,2433,2114,5
5389,1845,2465,2099,5
5390,1836,2479,2082,5
5391,1824,2516,2140,5
5392,1828,2550,2209,5
5393,1875,2574,2224,5
5394,1907,2570,2167,5
5395,1913,2516,2159,5
5396,1923,2447,2243,5
5397,1992,2378,2262,5
5398,2028,2320,2218,5
5399,2038,2304,2208,5
5400,2043,2311,2193,5
5401,2028,2320,2195,5
5402,1991,2338,2149,5
5403,1985,2343,2085,5
5404,1967,2347,2071,5
5405,1959,2338,2077,5
5406,1950,2321,2071,5
5407,1954,2304,2066,5
5408,1955,2289,2073,5
5409,1960,2282,2074,5
5410,1957,2262,2073,5
5411,1944,2240,2075,5
5412,1932,2267,2074,5
5413,1924,2281,2082,5
5414,1929,2315,2076,5
5415,1935,2339,2073,5
5416,1936,2351,2055,5
5417,1947,2385,2036,5
5418,1961,2395,2026,5
5419,1985,2427,2014,5
5420,1974,2432,2027,5
5421,1966,2474,2080,5
5422,1957,2532,2148,5
5423,1920,2537,2099,5
5424,1920,2533,2097,5
5425,1922,2516,2100,5
5426,1927,2439,2115,5
5427,1939,2377,2165,5
5428,1933,2333,2190,5
5429,1921,2326,2187,5
5430,1921,2320,2183,5
5431,1932,2317,2174,5
5432,1923,2314,2135,5
5433,1948,2316,2129,5
5434,1940,2326,2131,5
5435,1896,2342,2131,5
5436,1872,2367,2085,5
5437,1886,2322,2027,5
5438,1896,2297,2019,5
5439,1911,2265,2064,5
5440,1918,2258,2096,5
5441,1931,2256,2092,5
5442,1926,2256,2084,5
5443,1921,2272,2099,5
5444,1913,2297,2118,5
5445,1920,2332,2115,5
5446,1911,2381,2083,5
5447,1891,2409,2070,5
5448,1867,2431,2097,5
5449,1848,2442,2104,5
5450,1840,2466,2115,5
5451,1850,2483,2144,5
5452,1840,2511,2215,5
5453,1877,2546,2220,5
5454,1899,2557,2210,5
5455,1918,2513,2180,5
5456,1912,2455,2218,5
5457,1954,2392,2218,5
5458,2011,2343,2235,5
5459,2039,2305,2211,5
5460,2049,2298,2182,5
5461,2026,2315,2168,5
5462,1999,2332,2151,5
5463,1978,2339,2118,5
5464,1966,2350,2082,5
5465,1956,2354,2071,5
5466,1953,2353,2068,5
5467,1946,2331,2068,5
5468,1956,2325,2081,5
5469,1972,2295,2081,5
5470,1980,2280,2071,5
5471,1952,2275,2076,5
5472,1941,2286,2087,5
5473,1931,2289,2094,5
5474,1945,2291,2095,5
5475,1943,2310,2085,5
5476,1931,2320,2067,5
5477,1945,2345,2054,5
5478,1978,2367,2046,5
5479,1991,2412,2053,5
5480,1983,2452,2051,5
5481,1982,2492,2074,5
5482,1991,2583,2143,5
5483,1985,2636,2225,5
5484,1962,2603,2199,5
5485,1928,2534,2163,5
5486,1903,2442,2150,5
5487,1917,2369,2171,5
5488,1925,2316,2187,5
5489,1919,2291,2206,5
5490,1921,2297,2217,5
5491,1927,2315,2203,5
5492,1935,2328,2174,5
5493,1949,2339,2165,5
5494,1951,2337,2132,5
5495,1921,2331,2132,5
5496,1874,2350,2147,5
5497,1819,2370,2142,5
5498,1834,2358,2083,5
5499,1860,2339,2026,5
5500,1876,2326,2023,5
5501,1895,2309,2048,5
5502,1925,2301,2082,5
5503,1941,2306,2099,5
5504,1970,2300,2088,5
5505,1973,2299,2103,5
5506,1940,2309,2135,5
5507,1890,2325,2134,5
5508,1871,2336,2128,5
5509,1844,2362,2115,5
5510,1840,2386,2109,5
5511,1832,2433,2123,5
5512,1822,2475,2131,5
5513,1799,2508,2187,5
5514,1841,2571,2175,5
5515,1893,2592,2177,5
5516,1907,2537,2145,5
5517,1916,2467,2180,5
5518,1962,2392,2194,5
5519,2005,2339,2220,5
5520,2026,2302,2210,5
5521,2025,2306,2191,5
5522,2010,2300,2172,5
5523,1996,2318,2153,5
5524,1975,2335,2137,5
5525,1967,2345,2103,5
5526,1962,2367,2098,5
5527,1965,2372,2087,5
5528,1970,2365,2078,5
5529,1967,2358,2065,5
5530,1969,2337,2063,5
5531,1962,2321,2074,5
5532,1963,2310,2071,5
5533,1946,2278,2074,5
5534,1927,2270,2081,5
5535,1921,2291,2070,5
5536,1912,2299,2058,5
5537,1919,2319,2074,5
5538,1921,2333,2052,5
5539,1927,2364,2042,5
5540,1931,2364,2026,5
5541,1938,2369,2028,5
5542,1928,2376,2024,5
5543,1928,2383,2046,5
5544,1927,2391,2044,5
5545,1913,2405,2048,5
5546,1932,2423,2075,5
5547,1939,2481,2106,5
5548,1946,2532,2123,5
5549,1949,2581,2090,5
5550,1923,2607,2063,5
5551,1894,2585,2087,5
5552,1882,2537,2119,5
5553,1867,2481,2126,5
5554,1847,2420,2119,5
5555,1854,2350,2134,5
5556,1876,2287,2156,5
5557,1893,2278,2195,5
5558,1872,2301,2168,5
5559,1845,2309,2125,5
5560,1844,2304,2166,5
5561,1878,2317,2147,5
5562,1881,2321,2114,5
5563,1886,2321,2115,5
5564,1886,2320,2113,5
5565,1903,2300,2122,5
5566,1934,2281,2150,5
5567,1947,2287,2115,5
5568,1926,2297,2081,5
5569,1894,2304,2084,5
5570,1878,2304,2087,5
5571,1883,2300,2100,5
5572,1886,2311,2102,5
5573,1906,2322,2094,5
5574,1914,2353,2081,5
5575,1910,2356,2083,5
5576,1884,2361,2081,5
5577,1890,2373,2095,5
5578,1863,2366,2063,5
5579,1867,2355,2066,5
5580,1851,2339,2064,5
5581,1841,2342,2060,5
5582,1830,2340,2064,5
5583,1827,2351,2060,5
5584,1810,2364,2058,5
5585,1807,2383,2067,5
5586,1815,2415,2078,5
5587,1818,2424,2098,5
5588,1803,2453,2099,5
5589,1768,2503,2122,5
5590,1772,2539,2148,5
5591,1837,2561,2157,5
5592,1851,2541,2162,5
5593,1915,2349,2121,5
5594,1916,2347,2121,5
5595,1915,2346,2122,5
5596,1915,2347,2122,5
5597,1913,2347,2124,5
5598,1913,2349,2124,5
5599,1913,2350,2123,5
5600,1922,2350,2106,5
5601,1901,2337,2106,5
5602,1881,2324,2121,5
5603,1865,2302,2126,5
5604,1853,2286,2112,5
5605,1854,2282,2090,5
5606,1859,2301,2093,5
5607,1853,2332,2107,5
5608,1868,2335,2118,5
5609,1888,2339,2110,5
5610,1910,2341,2091,5
5611,1919,2342,2080,5
5612,1924,2335,2082,5
5613,1907,2346,2076,5
5614,1907,2341,2086,5
5615,1903,2339,2073,5
5616,1897,2346,2055,5
5617,1895,2361,2045,5
5618,1899,2371,2044,5
5619,1921,2389,2043,5
5620,1921,2413,2055,5
5621,1931,2451,2090,5
5622,1963,2529,2127,5
5623,1995,2587,2180,5
5624,1966,2596,2195,5
5625,1949,2559,2155,5
5626,1931,2465,2135,5
5627,1928,2386,2128,5
5628,1926,2356,2159,5
5629,1911,2341,2209,5
5630,1895,2338,2226,5
5631,1909,2332,2192,5
5632,1936,2325,2155,5
5633,1937,2327,2143,5
5634,1904,2349,2158,5
5635,1861,2366,2153,5
5636,1854,2354,2097,5
5637,1876,2335,2055,5
5638,1893,2310,2074,5
5639,1903,2295,2105,5
5640,1892,2295,2101,5
5641,1894,2294,2088,5
5642,1883,2302,2092,5
5643,1892,2299,2087,5
5644,1911,2309,2090,5
5645,1925,2315,2097,5
5646,1921,2321,2097,5
5647,1912,2333,2086,5
5648,1902,2338,2083,5
5649,1905,2346,2083,5
5650,1894,2335,2058,5
5651,1870,2331,2072,5
5652,1862,2323,2069,5
5653,1860,2331,2073,5
5654,1878,2331,2086,5
5655,1867,2362,2088,5
5656,1846,2391,2090,5
5657,1858,2452,2094,5
5658,1862,2501,2097,5
5659,1854,2552,2098,5
5660,1816,2580,2134,5
5661,1811,2620,2154,5
5662,1861,2606,2131,5
5663,1913,2538,2092,5
5664,1898,2467,2145,5
5665,1914,2404,2170,5
5666,1942,2358,2179,5
5667,1974,2326,2186,5
5668,1968,2309,2198,5
5669,1959,2309,2214,5
5670,1958,2323,2178,5
5671,1946,2341,2124,5
5672,1931,2343,2104,5
5673,1923,2353,2097,5
5674,1938,2341,2086,5
5675,1944,2329,2094,5
5676,1957,2325,2094,5
5677,1960,2325,2101,5
5678,1970,2322,2097,5
5679,1975,2322,2092,5
5680,1971,2337,2081,5
5681,1979,2340,2065,5
5682,1972,2347,2051,5
5683,1961,2357,2034,5
5684,1963,2363,2033,5
5685,1952,2355,2026,5
5686,1942,2348,2034,5
5687,1924,2317,2051,5
5688,1923,2294,2055,5
5689,1919,2328,2023,5
5690,1915,2346,1987,5
5691,1915,2345,1999,5
5692,1929,2331,2050,5
5693,1922,2339,2022,5
5694,1922,2367,2028,5
5695,1905,2375,1999,5
5696,1908,2399,2011,5
5697,1900,2386,2013,5
5698,1891,2373,2012,5
5699,1888,2378,2029,5
5700,1889,2389,2062,5
5701,1911,2463,2128,5
5702,1942,2516,2136,5
5703,1941,2555,2132,5
5704,1906,2558,2144,5
5705,1878,2547,2156,5
5706,1858,2530,2154,5
5707,1890,2493,2151,5
5708,1881,2444,2156,5
5709,1881,2383,2163,5
5710,1869,2341,2179,5
5711,1871,2312,2193,5
5712,1878,2305,2195,5
5713,1879,2313,2160,5
5714,1875,2330,2146,5
5715,1866,2317,2146,5
5716,1850,2319,2154,5
5717,1870,2318,2176,5
5718,1865,2333,2166,5
5719,1873,2338,2139,5
5720,1867,2338,2090,5
5721,1881,2325,2069,5
5722,1874,2309,2108,5
5723,1868,2301,2115,5
5724,1871,2301,2118,5
5725,1876,2318,2113,5
5726,1884,2327,2111,5
5727,1894,2337,2104,5
5728,1898,2349,2106,5
5729,1905,2345,2108,5
5730,1903,2354,2087,5
5731,1894,2347,2075,5
5732,1886,2344,2075,5
5733,1874,2332,2050,5
5734,1875,2333,2064,5
5735,1858,2320,2072,5
5736,1838,2345,2076,5
5737,1846,2374,2071,5
5738,1841,2390,2056,5
5739,1833,2431,2043,5
5740,1808,2485,2056,5
5741,1791,2539,2130,5
5742,1804,2584,2147,5
5743,1814,2619,2134,5
5744,1850,2575,2143,5
5745,1884,2515,2180,5
5746,1950,2462,2205,5
5747,1998,2392,2172,5
5748,2027,2343,2163,5
5749,2048,2307,2171,5
5750,2045,2306,2171,5
5751,1995,2322,2166,5
5752,1964,2327,2125,5
5753,1953,2345,2076,5
5754,1960,2343,2059,5
5755,1965,2325,2074,5
5756,1957,2322,2074,5
5757,1972,2326,2067,5
5758,1975,2336,2064,5
5759,1979,2335,2055,5
5760,1963,2324,2044,5
5761,1939,2294,2045,5
5762,1932,2287,2070,5
5763,1953,2511,2074,5
5764,1953,2510,2077,5
5765,1953,2509,2081,5
5766,1953,2509,2081,5
5767,1956,2510,2081,5
5768,1960,2520,2132,5
5769,1979,2559,2196,5
5770,1986,2589,2202,5
5771,1951,2525,2160,5
5772,1915,2417,2179,5
5773,1925,2342,2199,5
5774,1938,2351,2226,5
5775,1940,2361,2239,5
5776,1930,2357,2189,5
5777,1931,2359,2127,5
5778,1929,2348,2103,5
5779,1941,2337,2118,5
5780,1937,2331,2120,5
5781,1908,2320,2082,5
5782,1876,2319,2040,5
5783,1881,2287,2046,5
5784,1894,2282,2082,5
5785,1902,2278,2091,5
5786,1916,2278,2071,5
5787,1928,2282,2056,5
5788,1935,2281,2092,5
5789,1935,2282,2093,5
5790,1935,2317,2108,5
5791,1920,2348,2099,5
5792,1907,2384,2087,5
5793,1899,2426,2110,5
5794,1868,2454,2125,5
5795,1850,2482,2122,5
5796,1846,2516,2136,5
5797,1838,2558,2152,5
5798,1858,2572,2201,5
5799,1910,2562,2211,5
5800,1929,2519,2171,5
5801,1935,2447,2170,5
5802,1970,2383,2189,5
5803,2009,2333,2203,5
5804,2041,2303,2210,5
5805,2043,2301,2193,5
5806,1989,2308,2155,5
5807,1938,2328,2126,5
5808,1952,2321,2113,5
5809,1954,2321,2097,5
5810,1965,2307,2093,5
5811,1968,2308,2088,5
5812,1973,2313,2087,5
5813,1959,2313,2077,5
5814,1941,2293,2073,5
5815,1928,2270,2085,5
5816,1932,2282,2086,5
5817,1928,2287,2094,5
5818,1931,2311,2088,5
5819,1937,2327,2070,5
5820,1937,2347,2066,5
5821,1949,2358,2055,5
5822,1955,2372,2043,5
5823,1963,2412,2027,5
5824,1954,2435,2024,5
5825,1951,2450,2039,5
5826,1953,2491,2087,5
5827,1929,2531,2182,5
5828,1945,2557,2215,5
5829,1946,2561,2133,5
5830,1913,2511,2104,5
5831,1895,2455,2118,5
5832,1887,2415,2142,5
5833,1883,2377,2170,5
5834,1875,2343,2169,5
5835,1876,2335,2160,5
5836,1902,2326,2162,5
5837,1924,2312,2151,5
5838,1924,2318,2142,5
5839,1940,2331,2143,5
5840,1919,2339,2144,5
5841,1895,2356,2125,5
5842,1872,2363,2073,5
5843,1866,2347,2017,5
5844,1867,2325,2016,5
5845,1873,2299,2051,5
5846,1881,2294,2076,5
5847,1892,2287,2063,5
5848,1901,2296,2053,5
5849,1911,2309,2052,5
5850,1927,2313,2071,5
5851,1914,2331,2068,5
5852,1909,2337,2054,5
5853,1913,2345,2054,5
5854,1911,2344,2070,5
5855,1899,2365,2083,5
5856,1891,2387,2090,5
5857,1881,2422,2075,5
5858,1865,2458,2065,5
5859,1838,2484,2070,5
5860,1842,2499,2140,5
5861,1883,2509,2167,5
5862,1908,2536,2170,5
5863,1925,2540,2147,5
5864,1925,2502,2179,5
5865,1962,2470,2196,5
5866,2022,2427,2183,5
5867,2048,2383,2198,5
5868,2071,2355,2162,5
5869,2060,2349,2152,5
5870,2022,2348,2134,5
5871,2000,2348,2114,5
5872,1993,2349,2098,5
5873,1991,2344,2085,5
5874,1988,2331,2075,5
5875,1979,2325,2070,5
5876,1971,2323,2071,5
5877,1968,2310,2069,5
5878,1969,2303,2064,5
5879,1977,2306,2055,5
5880,1965,2291,2054,5
5881,1952,2288,2044,5
5882,1949,2289,2044,5
5883,1939,2310,2056,5
5884,1929,2328,2067,5
5885,1951,2346,2063,5
5886,1960,2366,2053,5
5887,1961,2382,2042,5
5888,1959,2377,2027,5
5889,1958,2391,2018,5
5890,1964,2394,2017,5
5891,1961,2390,2039,5
5892,1955,2408,2062,5
5893,1953,2426,2077,5
5894,1966,2490,2115,5
5895,1977,2570,2174,5
5896,1986,2599,2165,5
5897,1983,2572,2108,5
5898,1943,2519,2085,5
5899,1910,2479,2113,5
5900,1893,2423,2157,5
5901,1906,2369,2167,5
5902,1911,2353,2154,5
5903,1913,2338,2166,5
5904,1914,2331,2163,5
5905,1923,2322,2158,5
5906,1928,2328,2152,5
5907,1939,2338,2158,5
5908,1937,2343,2138,5
5909,1917,2365,2119,5
5910,1896,2358,2075,5
5911,1906,2340,2041,5
5912,1908,2316,2033,5
5913,1910,2279,2039,5
5914,1904,2271,2050,5
5915,1903,2254,2061,5
5916,1900,2241,2064,5
5917,1892,2245,2068,5
5918,1898,2259,2070,5
5919,1901,2284,2076,5
5920,1906,2312,2085,5
5921,1894,2344,2086,5
5922,1884,2373,2075,5
5923,1863,2415,2079,5
5924,1851,2442,2087,5
5925,1846,2453,2089,5
5926,1842,2470,2131,5
5927,1840,2474,2129,5
5928,1829,2522,2164,5
5929,1847,2573,2225,5
5930,1879,2579,2224,5
5931,1909,2574,2165,5
5932,1917,2500,2140,5
5933,2001,2323,2179,5
5934,2001,2322,2179,5
5935,1995,2312,2183,5
5936,1988,2318,2186,5
5937,1953,2338,2177,5
5938,1936,2352,2134,5
5939,1930,2362,2096,5
5940,1937,2352,2071,5
5941,1944,2352,2063,5
5942,1954,2349,2065,5
5943,1953,2316,2067,5
5944,1937,2286,2057,5
5945,1932,2275,2056,5
5946,1929,2258,2060,5
5947,1918,2267,2060,5
5948,1931,2276,2065,5
5949,1942,2287,2065,5
5950,1955,2317,2074,5
5951,1947,2337,2069,5
5952,1941,2366,2050,5
5953,1941,2405,2036,5
5954,1951,2421,2026,5
5955,1957,2443,2045,5
5956,1950,2461,2074,5
5957,1942,2507,2125,5
5958,1952,2572,2199,5
5959,1955,2591,2227,5
5960,1927,2541,2156,5
5961,1887,2475,2147,5
5962,1867,2378,2157,5
5963,1869,2336,2163,5
5964,1885,2323,2200,5
5965,1907,2323,2226,5
5966,1915,2307,2190,5
5967,1951,2338,2146,5
5968,1937,2332,2149,5
5969,1898,2337,2167,5
5970,1858,2371,2165,5
5971,1827,2378,2080,5
5972,1840,2333,2002,5
5973,1885,2301,2012,5
5974,1892,2285,2084,5
5975,1900,2272,2093,5
5976,1906,2270,2084,5
5977,1909,2268,2092,5
5978,1915,2281,2086,5
5979,1907,2293,2084,5
5980,1915,2300,2081,5
5981,1899,2309,2093,5
5982,1879,2322,2109,5
5983,1868,2335,2098,5
5984,1859,2363,2114,5
5985,1847,2393,2091,5
5986,1854,2427,2114,5
5987,1849,2453,2101,5
5988,1820,2497,2088,5
5989,1801,2567,2148,5
5990,1796,2604,2156,5
5991,1843,2584,2127,5
5992,1849,2538,2099,5
5993,1846,2457,2140,5
5994,1903,2387,2187,5
5995,1948,2327,2195,5
5996,1965,2295,2202,5
5997,1959,2280,2183,5
5998,1946,2291,2164,5
5999,1928,2319,2140,5
6000,1930,2339,2109,5
